datetime,symbol,open,high,low,close,volume,amount
2021-02-02,601939.SH,5.108361669875865,5.093203326641812,5.161415871195051,5.0477282969396535,1061602.68,71404.14
2021-02-03,601939.SH,5.07804498340776,5.05530746855668,5.115940841492892,5.009832438854521,1237518.78,82741.63
2021-02-04,601939.SH,5.040149125322627,5.024990782088574,5.131099184726945,5.009832438854521,1640104.76,109344.50
2021-02-05,601939.SH,5.024990782088574,5.244786758982342,5.275103445450449,5.017411610471547,3502706.45,239714.45
2021-02-08,601939.SH,5.282682617067475,5.259945102216396,5.320578475152607,5.168995042812078,2238483.48,155525.74
2021-02-09,601939.SH,5.22962841574829,5.22962841574829,5.282682617067475,5.161415871195051,1515096.9,104070.68
2021-02-10,601939.SH,5.403949362939899,5.426686877790979,5.578270310131509,5.3357368183866605,3558165.23,255062.54
2021-02-18,601939.SH,5.479741079110164,5.381211848088819,5.4873202507271905,5.366053504854767,2152975.42,154249.55
2021-02-19,601939.SH,5.366053504854767,5.388791019705846,5.434266049408005,5.343315990003687,1477923.22,104999.62
2021-02-22,601939.SH,5.366053504854767,5.525216108812323,5.53279528042935,5.3357368183866605,2221511.56,159713.91
2021-02-23,601939.SH,5.4873202507271905,5.593428653365562,5.669220369535827,5.4873202507271905,2292304.26,168773.94
2021-02-24,601939.SH,5.608586996599615,5.4191077061739525,5.616166168216641,5.381211848088819,1691877.05,122565.00
2021-02-25,601939.SH,5.441845221025032,5.578270310131509,5.646482854684748,5.4191077061739525,1979649.02,144884.49
2021-02-26,601939.SH,5.51005776557827,5.502478593961244,5.6995370560039325,5.457003564259085,2465777.11,181943.28
2021-03-01,601939.SH,5.494899422344218,5.51005776557827,5.53279528042935,5.441845221025032,1077804.48,78023.38
2021-03-02,601939.SH,5.494899422344218,5.343315990003687,5.494899422344218,5.290261788684502,1674060.3,118461.90
2021-03-03,601939.SH,5.328157646769634,5.676799541152854,5.676799541152854,5.305420131918555,2722065.8,199483.66
2021-03-04,601939.SH,5.6313245114506945,5.646482854684748,5.7071162276209595,5.601007824982588,1636707.6,122061.67
2021-03-05,601939.SH,5.608586996599615,5.654062026301774,5.714695399237986,5.472161907493137,1849723.58,136441.30
2021-03-08,601939.SH,5.68437871276988,5.563111966897456,5.760170428940145,5.525216108812323,1791474.95,133117.24
2021-03-09,601939.SH,5.585849481748536,5.472161907493137,5.654062026301774,5.457003564259085,1733355.68,126874.58
2021-03-10,601939.SH,5.472161907493137,5.472161907493137,5.547953623663403,5.381211848088819,1224906.83,88220.56
2021-03-11,601939.SH,5.517636937195297,5.616166168216641,5.616166168216641,5.517636937195297,1234257.85,90804.58
2021-03-12,601939.SH,5.585849481748536,5.555532795280429,5.623745339833668,5.53279528042935,961303.7,70748.46
2021-03-15,601939.SH,5.555532795280429,5.646482854684748,5.714695399237986,5.540374452046376,1372112.46,102257.26
2021-03-16,601939.SH,5.676799541152854,5.745012085706092,5.7829079437912245,5.623745339833668,1345482.49,101715.54
2021-03-17,601939.SH,5.7071162276209595,5.646482854684748,5.7071162276209595,5.585849481748536,1082708.57,80577.72
2021-03-18,601939.SH,5.623745339833668,5.623745339833668,5.68437871276988,5.593428653365562,780683.21,57893.99
2021-03-19,601939.SH,5.6389036830677215,5.464582735876111,5.654062026301774,5.457003564259085,1315455.09,95662.88
2021-03-22,601939.SH,5.449424392642059,5.555532795280429,5.570691138514482,5.434266049408005,1017158.49,74079.34
2021-03-23,601939.SH,5.53279528042935,5.51005776557827,5.593428653365562,5.457003564259085,1000638.15,72642.84
2021-03-24,601939.SH,5.502478593961244,5.4191077061739525,5.517636937195297,5.350895161620714,1177533.11,84066.07
2021-03-25,601939.SH,5.426686877790979,5.350895161620714,5.449424392642059,5.350895161620714,820607.35,58265.29
2021-03-26,601939.SH,5.366053504854767,5.373632676471793,5.388791019705846,5.320578475152607,897853.3,63398.48
2021-03-29,601939.SH,5.388791019705846,5.464582735876111,5.472161907493137,5.358474333237741,1328724.86,94772.06
2021-03-30,601939.SH,5.457003564259085,5.4873202507271905,5.494899422344218,5.4115285345569255,1003387.84,72257.36
2021-03-31,601939.SH,5.464582735876111,5.570691138514482,5.570691138514482,5.457003564259085,1044187.37,76168.35
2021-04-01,601939.SH,5.540374452046376,5.53279528042935,5.601007824982588,5.525216108812323,558740.82,41009.80
2021-04-02,601939.SH,5.53279528042935,5.426686877790979,5.555532795280429,5.388791019705846,1089234.24,78193.46
2021-04-06,601939.SH,5.426686877790979,5.479741079110164,5.479741079110164,5.396370191322873,574297.77,41170.26
2021-04-07,601939.SH,5.4873202507271905,5.4873202507271905,5.525216108812323,5.457003564259085,628896.38,45543.43
2021-04-08,601939.SH,5.4873202507271905,5.494899422344218,5.517636937195297,5.457003564259085,627351.63,45410.59
2021-04-09,601939.SH,5.494899422344218,5.441845221025032,5.494899422344218,5.4191077061739525,786501.11,56574.48
2021-04-12,601939.SH,5.449424392642059,5.517636937195297,5.555532795280429,5.4191077061739525,1148968.59,83385.33
2021-04-13,601939.SH,5.540374452046376,5.563111966897456,5.601007824982588,5.4873202507271905,1023447.1,74969.25
2021-04-14,601939.SH,5.555532795280429,5.4873202507271905,5.563111966897456,5.457003564259085,739273.78,53581.09
2021-04-15,601939.SH,5.464582735876111,5.502478593961244,5.51005776557827,5.441845221025032,723491.44,52317.32
2021-04-16,601939.SH,5.4873202507271905,5.502478593961244,5.517636937195297,5.464582735876111,611855.93,44327.87
2021-04-19,601939.SH,5.479741079110164,5.51005776557827,5.525216108812323,5.464582735876111,721902.31,52393.35
2021-04-20,601939.SH,5.479741079110164,5.434266049408005,5.494899422344218,5.4191077061739525,970162.66,69789.31
2021-04-21,601939.SH,5.4191077061739525,5.4191077061739525,5.464582735876111,5.4115285345569255,746283.86,53528.60
2021-04-22,601939.SH,5.434266049408005,5.396370191322873,5.434266049408005,5.366053504854767,736014.45,52350.52
2021-04-23,601939.SH,5.396370191322873,5.366053504854767,5.4115285345569255,5.305420131918555,953983.58,67440.71
2021-04-26,601939.SH,5.388791019705846,5.328157646769634,5.403949362939899,5.312999303535581,875458.71,61848.89
2021-04-27,601939.SH,5.328157646769634,5.290261788684502,5.328157646769634,5.282682617067475,534915.4,37378.71
2021-04-28,601939.SH,5.297840960301528,5.259945102216396,5.297840960301528,5.244786758982342,665651.6,46178.58
2021-04-29,601939.SH,5.259945102216396,5.2675242738334225,5.282682617067475,5.22962841574829,1030874,71434.68
2021-04-30,601939.SH,5.252365930599369,5.100782498258839,5.259945102216396,5.07804498340776,1982359.23,134174.65
2021-05-06,601939.SH,5.108361669875865,5.100782498258839,5.153836699578024,5.093203326641812,937863.28,63317.16
2021-05-07,601939.SH,5.115940841492892,5.20689090089721,5.244786758982342,5.070465811790733,1170947.77,80008.00
2021-05-10,601939.SH,5.20689090089721,5.259945102216396,5.259945102216396,5.1917325576631566,796374.08,54932.81
2021-05-11,601939.SH,5.237207587365316,5.237207587365316,5.275103445450449,5.20689090089721,514518.13,35521.57
2021-05-12,601939.SH,5.1917325576631566,5.297840960301528,5.305420131918555,5.1917325576631566,969090.77,67444.55
2021-05-13,601939.SH,5.282682617067475,5.2675242738334225,5.312999303535581,5.22962841574829,610206.35,42395.87
2021-05-14,601939.SH,5.2675242738334225,5.290261788684502,5.305420131918555,5.22962841574829,814951.16,56636.98
2021-05-17,601939.SH,5.275103445450449,5.297840960301528,5.358474333237741,5.259945102216396,859500.93,60260.26
2021-05-18,601939.SH,5.305420131918555,5.282682617067475,5.305420131918555,5.2675242738334225,361264.28,25160.07
2021-05-19,601939.SH,5.282682617067475,5.252365930599369,5.282682617067475,5.22962841574829,441262.94,30555.28
2021-05-20,601939.SH,5.244786758982342,5.259945102216396,5.290261788684502,5.22962841574829,435869.15,30214.77
2021-05-21,601939.SH,5.259945102216396,5.20689090089721,5.275103445450449,5.1917325576631566,584298.25,40272.63
2021-05-24,601939.SH,5.214470072514237,5.1917325576631566,5.237207587365316,5.176574214429104,476242.73,32685.84
2021-05-25,601939.SH,5.18415338604613,5.305420131918555,5.305420131918555,5.138678356343972,1289323.18,89091.78
2021-05-26,601939.SH,5.297840960301528,5.320578475152607,5.358474333237741,5.275103445450449,1021776.1,71696.07
2021-05-27,601939.SH,5.305420131918555,5.282682617067475,5.320578475152607,5.2675242738334225,894029.25,62417.67
2021-05-28,601939.SH,5.282682617067475,5.320578475152607,5.3357368183866605,5.2675242738334225,865106.87,60439.12
2021-05-31,601939.SH,5.320578475152607,5.252365930599369,5.320578475152607,5.199311729280184,1178818.68,81377.26
2021-06-01,601939.SH,5.244786758982342,5.199311729280184,5.244786758982342,5.176574214429104,907608.06,62202.48
2021-06-02,601939.SH,5.199311729280184,5.176574214429104,5.20689090089721,5.123520013109919,1152097.63,78364.39
2021-06-03,601939.SH,5.161415871195051,5.131099184726945,5.1917325576631566,5.123520013109919,947780.99,64363.98
2021-06-04,601939.SH,5.131099184726945,5.161415871195051,5.1917325576631566,5.115940841492892,795020.72,54012.31
2021-06-07,601939.SH,5.146257527960998,5.138678356343972,5.153836699578024,5.123520013109919,670732.23,45416.54
2021-06-08,601939.SH,5.138678356343972,5.161415871195051,5.161415871195051,5.115940841492892,864757.67,58561.48
2021-06-09,601939.SH,5.138678356343972,5.146257527960998,5.18415338604613,5.138678356343972,710996.71,48413.41
2021-06-10,601939.SH,5.138678356343972,5.146257527960998,5.176574214429104,5.131099184726945,780309.72,53089.72
2021-06-11,601939.SH,5.146257527960998,5.123520013109919,5.161415871195051,5.100782498258839,852346.7,57645.99
2021-06-15,601939.SH,5.115940841492892,5.07804498340776,5.123520013109919,5.062886640173706,688369.61,46143.74
2021-06-16,601939.SH,5.07804498340776,5.093203326641812,5.123520013109919,5.05530746855668,684260.76,45956.56
2021-06-17,601939.SH,5.093203326641812,5.093203326641812,5.153836699578024,5.070465811790733,914333.02,61737.85
2021-06-18,601939.SH,5.07804498340776,5.062886640173706,5.093203326641812,5.05530746855668,715864.87,47879.30
2021-06-21,601939.SH,5.05530746855668,5.040149125322627,5.07804498340776,5.0325699537056,684286.75,45618.11
2021-06-22,601939.SH,5.05530746855668,5.05530746855668,5.07804498340776,5.040149125322627,578889.95,38604.52
2021-06-23,601939.SH,5.040149125322627,5.017411610471547,5.05530746855668,5.002253267237494,956734.67,63390.30
2021-06-24,601939.SH,5.024990782088574,5.05530746855668,5.070465811790733,5.002253267237494,841271.94,55949.88
2021-06-25,601939.SH,5.0477282969396535,5.108361669875865,5.115940841492892,5.040149125322627,881907.6,59203.48
2021-06-28,601939.SH,5.108361669875865,5.0325699537056,5.108361669875865,5.024990782088574,979159.1,65268.44
2021-06-29,601939.SH,5.0325699537056,4.994674095620468,5.0325699537056,4.994674095620468,893239.67,59039.85
2021-06-30,601939.SH,5.009832438854521,5.040149125322627,5.040149125322627,4.994674095620468,619283.45,40942.98
2021-07-01,601939.SH,5.040149125322627,5.115940841492892,5.115940841492892,5.024990782088574,1087542.6,72752.70
2021-07-02,601939.SH,5.07804498340776,5.062886640173706,5.07804498340776,5.024990782088574,768406.9,51183.30
2021-07-05,601939.SH,5.0477282969396535,5.0325699537056,5.05530746855668,4.987094924003442,897862.49,59372.86
2021-07-06,601939.SH,5.024990782088574,5.070465811790733,5.07804498340776,5.002253267237494,722133.26,48154.92
2021-07-07,601939.SH,5.07804498340776,5.05530746855668,5.100782498258839,5.0325699537056,630026.56,42117.38
2021-07-08,601939.SH,5.0477282969396535,4.9795157523864155,5.062886640173706,4.9643574091523615,1426341.48,93968.78
2021-07-09,601939.SH,4.9643574091523615,4.911303207833177,4.9795157523864155,4.888565692982097,1213477.12,78819.10
2021-07-12,601939.SH,4.941619894301282,4.835511491662912,4.956778237535335,4.820353148428858,1622916.28,104187.32
2021-07-13,601939.SH,4.843090663279938,4.843090663279938,4.858249006513991,4.805194805194805,1226345.46,78070.82
2021-07-14,601939.SH,4.843090663279938,4.774878118726699,4.843090663279938,4.774878118726699,1336664.32,84454.54
2021-07-15,601939.SH,4.790233110737843,4.846212462616247,4.8622065631529345,4.766241959932811,1371566.76,82688.97
2021-07-16,601939.SH,4.838215412347904,4.846212462616247,4.8622065631529345,4.806227211274529,675967.58,40875.48
2021-07-19,601939.SH,4.838215412347904,4.822221311811217,4.846212462616247,4.782236060469499,729658.85,43918.37
2021-07-20,601939.SH,4.814224261542873,4.790233110737843,4.822221311811217,4.782236060469499,694570.92,41649.59
2021-07-21,601939.SH,4.7982301610061855,4.74225080912778,4.814224261542873,4.726256708591093,1116321.92,66466.97
2021-07-22,601939.SH,4.74225080912778,4.758244909664468,4.782236060469499,4.71825965832275,912186.08,54207.70
2021-07-23,601939.SH,4.758244909664468,4.7342537588594364,4.758244909664468,4.71825965832275,923115.49,54596.52
2021-07-26,601939.SH,4.726256708591093,4.686271457249375,4.7342537588594364,4.662280306444344,968666.39,56780.87
2021-07-27,601939.SH,4.686271457249375,4.638289155639312,4.694268507517719,4.622295055102626,926641.65,54023.63
2021-07-28,601939.SH,4.638289155639312,4.7022655577860615,4.7022655577860615,4.622295055102626,1070668.84,62594.83
2021-07-29,601939.SH,4.7022655577860615,4.654283256176001,4.71825965832275,4.638289155639312,773673.66,45053.72
2021-07-30,601939.SH,4.638289155639312,4.606300954565938,4.646286205907656,4.582309803760908,908010.15,52285.88
2021-08-02,601939.SH,4.590306854029251,4.63029210537097,4.646286205907656,4.542324552419189,921017.48,52978.12
2021-08-03,601939.SH,4.622295055102626,4.590306854029251,4.63029210537097,4.574312753492563,644323.17,36972.93
2021-08-04,601939.SH,4.590306854029251,4.56631570322422,4.614298004834281,4.56631570322422,699407.54,40071.50
2021-08-05,601939.SH,4.56631570322422,4.558318652955877,4.590306854029251,4.550321602687533,636527.22,36331.40
2021-08-06,601939.SH,4.558318652955877,4.542324552419189,4.558318652955877,4.510336351345814,704675.14,39945.32
2021-08-09,601939.SH,4.542324552419189,4.590306854029251,4.638289155639312,4.526330451882502,1065246.86,61297.73
2021-08-10,601939.SH,4.598303904297595,4.662280306444344,4.670277356712687,4.574312753492563,904776.55,52351.41
2021-08-11,601939.SH,4.686271457249375,4.790233110737843,4.838215412347904,4.678274406981031,1816948.86,108485.92
2021-08-12,601939.SH,4.766241959932811,4.74225080912778,4.790233110737843,4.7342537588594364,608430.56,36206.36
2021-08-13,601939.SH,4.750247859396124,4.726256708591093,4.758244909664468,4.71825965832275,451541.59,26710.12
2021-08-16,601939.SH,4.74225080912778,4.71825965832275,4.766241959932811,4.710262608054405,593159.31,35128.28
2021-08-17,601939.SH,4.726256708591093,4.726256708591093,4.758244909664468,4.694268507517719,869918.44,51372.17
2021-08-18,601939.SH,4.710262608054405,4.790233110737843,4.806227211274529,4.7022655577860615,1402861.86,83556.67
2021-08-19,601939.SH,4.774239010201154,4.74225080912778,4.774239010201154,4.71825965832275,875045.02,51848.33
2021-08-20,601939.SH,4.74225080912778,4.74225080912778,4.766241959932811,4.71825965832275,1013721.92,60124.45
2021-08-23,601939.SH,4.7342537588594364,4.7342537588594364,4.758244909664468,4.71825965832275,529524,31370.59
2021-08-24,601939.SH,4.7342537588594364,4.74225080912778,4.758244909664468,4.726256708591093,578259.69,34296.18
2021-08-25,601939.SH,4.750247859396124,4.710262608054405,4.750247859396124,4.7022655577860615,626635.07,36999.80
2021-08-26,601939.SH,4.7022655577860615,4.694268507517719,4.71825965832275,4.678274406981031,549406.19,32251.25
2021-08-27,601939.SH,4.686271457249375,4.678274406981031,4.710262608054405,4.678274406981031,566170.61,33182.81
2021-08-30,601939.SH,4.694268507517719,4.614298004834281,4.694268507517719,4.598303904297595,914506.67,52978.32
2021-08-31,601939.SH,4.622295055102626,4.678274406981031,4.678274406981031,4.606300954565938,904413.76,52446.27
2021-09-01,601939.SH,4.670277356712687,4.758244909664468,4.790233110737843,4.670277356712687,1463359.93,86857.03
2021-09-02,601939.SH,4.750247859396124,4.766241959932811,4.782236060469499,4.7342537588594364,717930.27,42692.49
2021-09-03,601939.SH,4.766241959932811,4.806227211274529,4.8302183620795605,4.7342537588594364,1166855.74,69890.92
2021-09-06,601939.SH,4.7982301610061855,4.7982301610061855,4.822221311811217,4.782236060469499,721745.59,43346.49
2021-09-07,601939.SH,4.7982301610061855,4.854209512884592,4.878200663689622,4.782236060469499,1215283.79,73461.80
2021-09-08,601939.SH,4.854209512884592,4.974165266909746,4.9901593674464335,4.846212462616247,2095146.25,129298.31
2021-09-09,601939.SH,4.942177065836371,4.98216231717809,5.030144618788151,4.8941947642263095,1657141.3,102963.64
2021-09-10,601939.SH,4.98216231717809,5.014150518251464,5.078126920398213,4.974165266909746,1759594.23,110597.46
2021-09-13,601939.SH,5.00615346798312,5.030144618788151,5.038141669056495,4.950174116104715,1422085.5,88972.97
2021-09-14,601939.SH,5.022147568519808,4.918185915031341,5.046138719324838,4.902191814494653,1347641.41,83648.11
2021-09-15,601939.SH,4.918185915031341,4.8941947642263095,4.942177065836371,4.886197713957966,670279.49,41159.19
2021-09-16,601939.SH,4.910188864762996,4.838215412347904,4.950174116104715,4.838215412347904,986547.34,60444.36
2021-09-17,601939.SH,4.854209512884592,4.854209512884592,4.870203613421278,4.814224261542873,845333.41,51205.62
2021-09-22,601939.SH,4.758244909664468,4.758244909664468,4.790233110737843,4.7022655577860615,1287799.6,76412.02
2021-09-23,601939.SH,4.782236060469499,4.790233110737843,4.846212462616247,4.766241959932811,740266.98,44389.52
2021-09-24,601939.SH,4.790233110737843,4.74225080912778,4.7982301610061855,4.74225080912778,618461.62,36822.43
2021-09-27,601939.SH,4.750247859396124,4.71825965832275,4.766241959932811,4.71825965832275,701167.77,41469.85
2021-09-28,601939.SH,4.726256708591093,4.774239010201154,4.782236060469499,4.710262608054405,748595.52,44490.10
2021-09-29,601939.SH,4.750247859396124,4.7982301610061855,4.838215412347904,4.726256708591093,1082287.25,64719.81
2021-09-30,601939.SH,4.782236060469499,4.774239010201154,4.806227211274529,4.758244909664468,579948.72,34595.26
2021-10-08,601939.SH,4.782236060469499,4.8302183620795605,4.838215412347904,4.774239010201154,712012.61,42856.98
2021-10-11,601939.SH,4.8302183620795605,4.886197713957966,4.910188864762996,4.8302183620795605,922985.26,56316.51
2021-10-12,601939.SH,4.870203613421278,4.870203613421278,4.902191814494653,4.846212462616247,641088.37,39063.36
2021-10-13,601939.SH,4.870203613421278,4.838215412347904,4.886197713957966,4.7982301610061855,637259.2,38484.47
2021-10-14,601939.SH,4.838215412347904,4.8302183620795605,4.854209512884592,4.814224261542873,381166.74,23018.58
2021-10-15,601939.SH,4.8302183620795605,4.8302183620795605,4.854209512884592,4.806227211274529,538827.47,32556.99
2021-10-18,601939.SH,4.8302183620795605,4.7982301610061855,4.846212462616247,4.790233110737843,680143.72,40889.30
2021-10-19,601939.SH,4.7982301610061855,4.8302183620795605,4.838215412347904,4.782236060469499,482860.41,29092.15
2021-10-20,601939.SH,4.8302183620795605,4.806227211274529,4.846212462616247,4.782236060469499,486946.49,29259.53
2021-10-21,601939.SH,4.814224261542873,4.8622065631529345,4.8622065631529345,4.806227211274529,763871.64,46207.72
2021-10-22,601939.SH,4.854209512884592,4.854209512884592,4.8941947642263095,4.8302183620795605,697539.38,42375.12
2021-10-25,601939.SH,4.822221311811217,4.838215412347904,4.854209512884592,4.806227211274529,509259.88,30708.74
2021-10-26,601939.SH,4.838215412347904,4.822221311811217,4.846212462616247,4.806227211274529,514242.3,31029.55
2021-10-27,601939.SH,4.814224261542873,4.806227211274529,4.814224261542873,4.774239010201154,619369.42,37121.72
2021-10-28,601939.SH,4.790233110737843,4.774239010201154,4.806227211274529,4.766241959932811,370135.7,22122.51
2021-10-29,601939.SH,4.782236060469499,4.74225080912778,4.790233110737843,4.71825965832275,944306.29,56052.43
2021-11-01,601939.SH,4.74225080912778,4.790233110737843,4.806227211274529,4.726256708591093,1065241.45,63584.32
2021-11-02,601939.SH,4.782236060469499,4.71825965832275,4.7982301610061855,4.694268507517719,1228934.8,72807.62
2021-11-03,601939.SH,4.726256708591093,4.686271457249375,4.726256708591093,4.686271457249375,711336.7,41760.80
2021-11-04,601939.SH,4.694268507517719,4.670277356712687,4.694268507517719,4.654283256176001,668695.79,39016.44
2021-11-05,601939.SH,4.662280306444344,4.638289155639312,4.670277356712687,4.63029210537097,620081.2,36048.92
2021-11-08,601939.SH,4.638289155639312,4.646286205907656,4.662280306444344,4.622295055102626,380279.14,22101.53
2021-11-09,601939.SH,4.654283256176001,4.670277356712687,4.670277356712687,4.638289155639312,351333.11,20451.05
2021-11-10,601939.SH,4.670277356712687,4.654283256176001,4.670277356712687,4.622295055102626,573968.73,33301.93
2021-11-11,601939.SH,4.654283256176001,4.694268507517719,4.7022655577860615,4.638289155639312,562166.02,32919.55
2021-11-12,601939.SH,4.694268507517719,4.678274406981031,4.694268507517719,4.654283256176001,478109.78,27934.20
2021-11-15,601939.SH,4.662280306444344,4.662280306444344,4.678274406981031,4.646286205907656,597552.63,34820.07
2021-11-16,601939.SH,4.662280306444344,4.670277356712687,4.670277356712687,4.646286205907656,599422.05,34931.36
2021-11-17,601939.SH,4.662280306444344,4.662280306444344,4.670277356712687,4.646286205907656,637234.81,37092.65
2021-11-18,601939.SH,4.654283256176001,4.662280306444344,4.670277356712687,4.638289155639312,563138.19,32754.09
2021-11-19,601939.SH,4.654283256176001,4.670277356712687,4.686271457249375,4.638289155639312,674397.34,39302.87
2021-11-22,601939.SH,4.670277356712687,4.646286205907656,4.670277356712687,4.646286205907656,609387.02,35461.11
2021-11-23,601939.SH,4.654283256176001,4.654283256176001,4.662280306444344,4.638289155639312,535654.15,31174.19
2021-11-24,601939.SH,4.654283256176001,4.654283256176001,4.670277356712687,4.638289155639312,526249.48,30623.90
2021-11-25,601939.SH,4.646286205907656,4.646286205907656,4.654283256176001,4.638289155639312,454788.16,26418.51
2021-11-26,601939.SH,4.638289155639312,4.63029210537097,4.646286205907656,4.614298004834281,768288.14,44461.79
2021-11-29,601939.SH,4.606300954565938,4.606300954565938,4.622295055102626,4.590306854029251,737766.4,42480.08
2021-11-30,601939.SH,4.606300954565938,4.606300954565938,4.614298004834281,4.590306854029251,520076.49,29928.23
2021-12-01,601939.SH,4.598303904297595,4.63029210537097,4.63029210537097,4.590306854029251,495911.75,28587.76
2021-12-02,601939.SH,4.614298004834281,4.638289155639312,4.646286205907656,4.606300954565938,571866.02,33101.99
2021-12-03,601939.SH,4.638289155639312,4.646286205907656,4.654283256176001,4.606300954565938,658750.45,38144.89
2021-12-06,601939.SH,4.646286205907656,4.678274406981031,4.694268507517719,4.638289155639312,942702.43,55099.97
2021-12-07,601939.SH,4.710262608054405,4.710262608054405,4.726256708591093,4.678274406981031,945878.85,55605.04
2021-12-08,601939.SH,4.710262608054405,4.694268507517719,4.71825965832275,4.678274406981031,559544.21,32835.74
2021-12-09,601939.SH,4.7022655577860615,4.726256708591093,4.750247859396124,4.678274406981031,932333.06,55001.90
2021-12-10,601939.SH,4.7022655577860615,4.7022655577860615,4.71825965832275,4.670277356712687,854869.73,50150.46
2021-12-13,601939.SH,4.7022655577860615,4.7022655577860615,4.7342537588594364,4.694268507517719,632853.95,37300.58
2021-12-14,601939.SH,4.694268507517719,4.662280306444344,4.7022655577860615,4.654283256176001,606700.42,35450.52
2021-12-15,601939.SH,4.646286205907656,4.662280306444344,4.670277356712687,4.646286205907656,380183.22,22133.04
2021-12-16,601939.SH,4.654283256176001,4.670277356712687,4.670277356712687,4.646286205907656,532497.86,31030.15
2021-12-17,601939.SH,4.654283256176001,4.662280306444344,4.678274406981031,4.654283256176001,423111.29,24666.78
2021-12-20,601939.SH,4.654283256176001,4.662280306444344,4.662280306444344,4.646286205907656,633874.51,36907.96
2021-12-21,601939.SH,4.646286205907656,4.694268507517719,4.726256708591093,4.638289155639312,1067628.44,62715.47
2021-12-22,601939.SH,4.7022655577860615,4.7022655577860615,4.71825965832275,4.686271457249375,573704.31,33726.46
2021-12-23,601939.SH,4.710262608054405,4.710262608054405,4.71825965832275,4.678274406981031,574413.56,33744.42
2021-12-24,601939.SH,4.7022655577860615,4.726256708591093,4.726256708591093,4.686271457249375,595741.64,35130.39
2021-12-27,601939.SH,4.710262608054405,4.694268507517719,4.71825965832275,4.694268507517719,478058.91,28117.69
2021-12-28,601939.SH,4.7022655577860615,4.726256708591093,4.7342537588594364,4.694268507517719,593569.65,35028.61
2021-12-29,601939.SH,4.710262608054405,4.694268507517719,4.726256708591093,4.686271457249375,476374.64,28009.85
2021-12-30,601939.SH,4.694268507517719,4.694268507517719,4.7022655577860615,4.678274406981031,471583.95,27650.91
2021-12-31,601939.SH,4.686271457249375,4.686271457249375,4.694268507517719,4.670277356712687,490953.91,28744.27
2022-01-04,601939.SH,4.728891802204105,4.736470154451227,4.751626858945471,4.698578393215618,1955596.81,121850.99
2022-01-05,601939.SH,4.713735097709861,4.698578393215618,4.728891802204105,4.66826498422713,1816628.75,112421.13
2022-01-06,601939.SH,4.691000040968496,4.744048506698348,4.744048506698348,4.683421688721373,1346543.94,83837.64
2022-01-07,601939.SH,4.759719775492647,4.782457290343725,4.835511491662912,4.72940308902454,1798607.37,113132.89
2022-01-10,601939.SH,4.902191814494653,4.8941947642263095,4.942177065836371,4.8622065631529345,1128447.79,68989.41
2022-01-11,601939.SH,4.886197713957966,4.910188864762996,4.934180015568027,4.870203613421278,716827.86,43989.56
