datetime,symbol,open,high,low,close,volume,成交额(万元)
2024-09-18,600519.SH,1255.3883202889826,1255.3979771222157,1223.1924382901868,1223.4242022877786,46185.31,589594.8
2024-09-13,600519.SH,1285.3245033112582,1286.2901866345576,1252.7809753160743,1259.3765924142083,56005.11,732937.69
2024-09-12,600519.SH,1332.64298615292,1337.471402769416,1289.1003251053585,1289.245177603853,47948.31,648244.5
2024-09-11,600519.SH,1328.3939795304034,1338.3212040939195,1318.1577363034316,1332.64298615292,20995.77,289293.28
2024-09-10,600519.SH,1323.0054665863938,1345.1968693558097,1323.0054665863938,1330.7116195063215,19802.84,273729.56
2024-09-09,600519.SH,1332.6526429861528,1345.8825045153524,1323.0634075857915,1327.814569536424,28637.55,395008.68
2024-09-06,600519.SH,1356.7850692354004,1357.7507525586996,1350.025285972306,1350.025285972306,10321.04,144553.73
2024-09-05,600519.SH,1352.4394942805538,1358.716435881999,1349.0596026490066,1356.6691872366046,14502.95,203368.08
2024-09-04,600519.SH,1353.8880192655026,1370.4881155930163,1351.7055749548465,1351.9566526189044,14211.09,199522.14
2024-09-03,600519.SH,1350.025285972306,1366.4225888019266,1345.2161830222758,1361.6134858518965,17887.6,251612.58
2024-09-02,600519.SH,1380.9271523178809,1388.6526189042745,1347.128236002408,1347.128236002408,34134.59,480104.99
2024-08-30,600519.SH,1364.510535821794,1408.0338832028897,1356.7850692354004,1393.6645153521974,38739.23,557611.86
2024-08-29,600519.SH,1332.64298615292,1369.33895243829,1332.64298615292,1364.8002408187838,27471.61,386427.06
2024-08-28,600519.SH,1355.886983744732,1357.7507525586996,1327.814569536424,1341.334136062613,31663.51,438802.59
2024-08-27,600519.SH,1363.544852498495,1364.510535821794,1353.0285611077663,1355.886983744732,13657.4,192077.06
2024-08-26,600519.SH,1368.373269114991,1374.9978567128237,1354.9985550872968,1363.544852498495,15628.41,220759.55
2024-08-23,600519.SH,1359.682119205298,1374.6502107164358,1357.8666345574954,1366.4322456351597,15320.46,216649.92
2024-08-22,600519.SH,1367.407585791692,1371.2703190848886,1351.9663094521372,1361.6617700180614,19527.29,275086.81
2024-08-21,600519.SH,1371.2703190848886,1378.9764720048163,1367.108223961469,1368.9333654425045,15091.65,214474.66
2024-08-20,600519.SH,1380.830583985551,1380.85955448525,1365.4762191450934,1373.8969777242626,18591.38,264481.43
2024-08-19,600519.SH,1382.8585189644791,1408.8160866947624,1376.0987357013848,1376.5236363636363,20432.79,294210.64
2024-08-16,600519.SH,1377.8273088500905,1386.6439975918122,1368.382925948224,1382.08597230584,16454.7,234982.58
2024-08-15,600519.SH,1356.8140397350994,1386.7115954244432,1355.7711017459362,1377.9238771824205,23038.97,327569.96
2024-08-14,600519.SH,1374.1770258880192,1376.0021673690549,1363.5641661649609,1364.8002408187838,13414.31,189837.74
2024-08-13,600519.SH,1383.8242022877785,1385.755568934377,1363.5545093317278,1374.1770258880192,16308.43,231703.78
2024-08-12,600519.SH,1380.9271523178809,1393.4810355207703,1377.6245153521977,1386.817820590006,13632.03,195657.34
2024-08-09,600519.SH,1409.9266225165563,1418.5888019265503,1387.4937989163154,1387.4937989163154,30138.49,436870.55
2024-08-08,600519.SH,1362.5791691751956,1398.4832751354606,1360.6478025285974,1381.5934738109572,25130.82,359270.54
2024-08-07,600519.SH,1357.26791089705,1373.1920288982542,1350.3149909692956,1366.9247441300422,20622.21,291058.07
2024-08-06,600519.SH,1373.201685731487,1375.1330523780855,1346.172209512342,1356.4953642384107,27444.33,386073.5
2024-08-05,600519.SH,1341.218254063817,1377.064419024684,1337.9735580975316,1361.6231426851296,37736.07,532712.71
2024-08-02,600519.SH,1326.462612883805,1349.0306321493076,1326.462612883805,1337.9059602649008,21927.69,304172.64
2024-08-01,600519.SH,1369.33895243829,1371.2703190848886,1337.1816977724263,1338.5915954244433,32038.1,447098.81
2024-07-31,600519.SH,1325.9797712221553,1378.290836845274,1325.9797712221553,1372.5063937387115,43272.32,609814.97
2024-07-30,600519.SH,1338.4177724262493,1342.5605538832028,1314.5847080072244,1332.633329319687,51779.04,710349.16
2024-07-29,600519.SH,1366.4419024683923,1373.1920288982542,1350.025285972306,1350.0445996387718,30869.07,434261.01
2024-07-26,600519.SH,1381.4003371462975,1388.3822275737507,1362.4826008428658,1373.385165562914,32353.79,459492.86
2024-07-25,600519.SH,1390.6032992173389,1398.3094521372668,1371.2799759181216,1381.4003371462975,28346.56,405408.67
2024-07-24,600519.SH,1400.433955448525,1413.4706803130646,1385.755568934377,1390.6032992173389,24122.55,349020.1
2024-07-23,600519.SH,1447.5593016255268,1449.4906682721253,1405.069235400361,1405.069235400361,30943.96,455546.02
2024-07-22,600519.SH,1472.6960385310051,1477.4761709813365,1440.4615291992775,1447.5593016255268,28543.21,430081.33
2024-07-19,600519.SH,1439.650355207706,1476.7036243226974,1433.0837086092715,1473.265791691752,38942.91,588861.51
2024-07-18,600519.SH,1448.0421432871765,1463.0102347983145,1441.311330523781,1446.1204334738109,28870.39,433721.46
2024-07-17,600519.SH,1425.4451535219746,1451.4220349187235,1419.5737989163156,1449.876941601445,34311.01,511568.07
2024-07-16,600519.SH,1425.3485851896448,1431.1426851294402,1414.7743527995185,1425.3485851896448,20316.44,299836.71
2024-07-15,600519.SH,1419.5544852498494,1436.9367850692354,1419.5544852498494,1424.2863335340155,19176.26,283537.47
2024-07-12,600519.SH,1422.46119205298,1435.3916917519568,1415.1606261288382,1428.0718121613486,23386.34,345113.26
2024-07-11,600519.SH,1400.2118482841663,1418.5888019265503,1390.7867790487658,1411.9159301625525,29020.14,423696.06
2024-07-10,600519.SH,1389.859723058399,1415.5758699578569,1385.755568934377,1388.2566887417215,23763.22,343669.34
2024-07-09,600519.SH,1371.2703190848886,1404.9630102347985,1361.7100541842262,1388.6815894039737,33620.71,480795.79
2024-07-08,600519.SH,1393.4810355207703,1407.7441782059,1370.4398314268517,1371.2703190848886,39527.05,565795.13
2024-07-05,600519.SH,1428.2456351595424,1441.9390246839257,1400.240818783865,1403.1378687537629,38829.38,566447.73
2024-07-04,600519.SH,1453.3534015653222,1460.1131848284167,1430.3025406381698,1434.7543407585792,24379.73,363796.89
2024-07-03,600519.SH,1447.5593016255268,1461.088524984949,1436.9560987357013,1448.524984948826,31573.26,474080.81
2024-07-02,600519.SH,1383.8242022877785,1446.5936183022277,1383.8242022877785,1439.5441300421433,51852.98,765916.68
2024-07-01,600519.SH,1418.4729199277544,1422.4418783865142,1378.9957856712824,1390.9509452137268,32161.38,463668.91
2024-06-28,600519.SH,1429.2113184828418,1443.2040698374474,1413.7603853100543,1417.0340517760387,38582.02,569964.9
2024-06-27,600519.SH,1440.7995183624323,1442.7019145093318,1417.623118603251,1439.3413365442505,32821.78,485795.95
2024-06-26,600519.SH,1429.2113184828418,1449.558266104756,1427.086815171583,1438.1149187236606,29569.77,441460.19
2024-06-25,600519.SH,1426.4031908488864,1451.5028651414812,1426.4031908488864,1435.72261589404,42097.95,627391.94
2024-06-24,600519.SH,1374.2359060806743,1437.9645269114992,1365.553980012041,1425.9508272125229,63839.93,931936.24
2024-06-21,600519.SH,1449.0800963275135,1453.4065733895245,1419.8377468994584,1420.591017459362,43319.97,641854.37
2024-06-20,600519.SH,1448.5972305839855,1464.058591691752,1446.6657676098737,1448.693803732691,24710.68,371592.5
2024-06-19,600519.SH,1446.6561102950031,1452.4601565322096,1431.3106369656834,1449.5629620710415,41261.53,616772.84
2024-06-18,600519.SH,1448.4191768813969,1470.7951239012643,1434.9746860927153,1439.5350270921133,41258.25,631759.09
2024-06-17,600519.SH,1449.7437572546658,1465.3359605057194,1429.610135580975,1458.4576038531006,48318.16,740088.32
2024-06-14,600519.SH,1471.230343166767,1479.7076575556894,1438.5510531005418,1471.230343166767,59514.16,917763.72
2024-06-13,600519.SH,1491.827567971102,1491.941103431668,1469.480004816376,1471.2398044551476,36185.97,565493.89
2024-06-12,600519.SH,1485.4222757375076,1504.344852498495,1485.4222757375076,1487.0117721854306,33170.5,523008.65
2024-06-11,600519.SH,1516.635066104756,1518.5367850692355,1482.5838892233594,1484.4761468994582,70246.76,1109057.76
2024-06-07,600519.SH,1557.451064178206,1557.4983706201083,1531.7920500903072,1531.9528919927754,33524.55,545312.07
2024-06-06,600519.SH,1555.114125948224,1562.9953791691753,1547.7816274533416,1551.471529921734,25610.05,420570.1
2024-06-05,600519.SH,1563.0048404575557,1569.3249810957257,1554.5180647802529,1555.4358097531608,19055.57,314082.43
2024-06-04,600519.SH,1552.124358819988,1566.7893558097533,1548.3871499096929,1564.140195063215,20841.08,343249.73
2024-06-03,600519.SH,1561.112582781457,1561.9830213124624,1547.0247243829017,1551.0741558097534,30261.05,496604.15
2024-05-31,600519.SH,1561.5856472004816,1573.8853220951237,1559.6460830824806,1559.6460830824806,21856.65,361765.48
2024-05-30,600519.SH,1584.7658037326912,1585.12533269115,1560.1664539434075,1560.1664539434075,32207.92,533330.68
2024-05-29,600519.SH,1576.250644190247,1589.496447922938,1575.3045153521975,1583.8196748946418,19651.28,328917.33
2024-05-28,600519.SH,1580.4136110776642,1584.9266456351595,1573.4122576760988,1574.9639089705,23520.87,392302.04
2024-05-27,600519.SH,1587.6041902468394,1596.545107766406,1578.152363154726,1580.14869500301,25097.91,419900.19
2024-05-24,600519.SH,1601.7961228175798,1603.6883804936786,1586.65806140879,1586.7337517158337,20216.63,340132.39
2024-05-23,600519.SH,1608.4190246839253,1614.4553266706805,1599.0334266104755,1600.859455267911,18884.97,319992.33
2024-05-22,600519.SH,1611.2574111980734,1617.842467910897,1599.903865141481,1606.2523896447924,20285.68,344397.78
2024-05-21,600519.SH,1615.9880553883204,1617.6248582781457,1606.6781476219146,1613.1496688741722,16293.39,277684.75
2024-05-20,600519.SH,1625.4398824804334,1639.631815051174,1616.0921295605056,1616.9341842263698,31425.72,540138.93
2024-05-17,600519.SH,1608.428485972306,1624.105840818784,1608.4190246839253,1622.610957254666,28923.88,493692.06
2024-05-16,600519.SH,1613.1496688741722,1617.7667776038531,1598.9577363034316,1612.6766044551475,29679.54,504875.48
2024-05-15,600519.SH,1610.8600370860927,1615.9880553883204,1607.0849830222758,1608.4190246839253,15738.76,267720.3
2024-05-14,600519.SH,1614.0863364238412,1620.9741543648404,1608.428485972306,1610.2923597832632,21274.17,362328.27
2024-05-13,600519.SH,1638.714070078266,1639.319592534618,1609.5733018663457,1614.0957977122216,37662.12,643541.57
2024-05-10,600519.SH,1666.2274966887417,1672.6422502107166,1640.5779438892234,1645.2991267910895,26206.61,457139.82
2024-05-09,600519.SH,1663.2944972907887,1669.8984765803734,1655.7254665863938,1661.40223961469,22387.34,392980.48
2024-05-08,600519.SH,1674.3547434075858,1674.6196594822395,1661.0900170981338,1668.9428864539434,14769.09,260329.39
2024-05-07,600519.SH,1670.6648409391933,1682.027848284166,1662.0456072245636,1674.6480433473812,24924.52,441319.64
2024-05-06,600519.SH,1640.5590213124624,1669.9173991571342,1633.9645033112583,1665.3759807344973,59909.49,1050435.17
2024-04-30,600519.SH,1613.1591301625526,1636.6893543648405,1613.1496688741722,1613.1496688741722,30759.89,527390.24
2024-04-29,600519.SH,1605.5333317278748,1634.9106321493075,1602.5719484647802,1612.2035400361228,41332.23,707209.66
2024-04-26,600519.SH,1602.7422516556292,1621.6648284166165,1602.723329078868,1617.341019626731,30995.92,529024.85
2024-04-25,600519.SH,1599.269958819988,1604.256057796508,1591.6252378085492,1601.833967971102,14476.48,244718.39
2024-04-24,600519.SH,1605.5617155930163,1608.333873088501,1592.6470569536425,1602.3638001204097,17086.43,289355.56
2024-04-23,600519.SH,1584.7658037326912,1603.6883804936786,1584.7658037326912,1601.1149100541843,24979.95,421785.53
2024-04-22,600519.SH,1564.8970981336545,1588.4367836243227,1556.3819385912102,1584.822571462974,29951.39,500168.46
2024-04-19,600519.SH,1571.3118516556292,1578.6159662853704,1552.8623393136666,1557.9335898856111,23499.92,387923.32
2024-04-18,600519.SH,1569.6372036122818,1592.315911860325,1568.851916676701,1580.7731400361229,26568.41,444548.77
2024-04-17,600519.SH,1578.1429018663457,1584.9550295003012,1568.681613485852,1577.1967730282963,24819.11,413032.2
2024-04-16,600519.SH,1575.7681184828416,1589.080151234196,1569.6277423239012,1580.0351595424445,26266.23,438279.7
2024-04-15,600519.SH,1546.930111499097,1585.3429423239013,1546.9017276339555,1582.8546234798314,35817.71,596081.55
2024-04-12,600519.SH,1562.0587116195063,1574.3583865141482,1546.0029052378086,1546.0029052378086,26744.33,440396.81
2024-04-11,600519.SH,1551.7553685731486,1561.112582781457,1546.6273502709212,1559.220325105358,22766.24,373641.76
2024-04-10,600519.SH,1572.7215836243226,1575.2950540638171,1556.3819385912102,1559.201402528597,27630.5,456285.39
2024-04-09,600519.SH,1571.2077774834438,1582.8735460565924,1569.1073714629742,1572.6742771824204,25589.82,425622.63
2024-04-08,600519.SH,1603.6883804936786,1604.634509331728,1573.0338061408788,1576.8750892233595,59166.59,990735.58
2024-04-03,600519.SH,1640.5874051776038,1645.7343460565926,1617.89923564118,1622.7150314268513,29045.8,500239.0
2024-04-02,600519.SH,1629.2338591210114,1632.0627843467792,1613.1969753160747,1621.655367128236,25449.25,436097.37
2024-04-01,600519.SH,1617.8708517760383,1640.5874051776038,1616.6503455749548,1628.5999527995184,27131.37,467937.1
2024-03-29,600519.SH,1609.9706759783264,1618.816980614088,1606.6213798916317,1611.162798314269,13456.55,229058.44
2024-03-28,600519.SH,1603.6883804936786,1625.449343768814,1601.9853485851895,1609.9706759783264,24642.18,420185.71
2024-03-27,600519.SH,1613.1496688741722,1619.7725707405175,1607.472895845876,1609.365153521975,18112.58,308779.3
2024-03-26,600519.SH,1596.5545690547865,1620.5294738109571,1596.5545690547865,1617.208561589404,28069.07,478289.91
2024-03-25,600519.SH,1607.0376765803733,1607.2552862131247,1590.0452026490066,1598.0210687537628,24472.85,413144.62
2024-03-22,600519.SH,1613.1780527393137,1616.9247229379891,1597.065478627333,1609.696298615292,25456.14,431859.28
2024-03-21,600519.SH,1616.0826682721251,1626.3954726068634,1612.6766044551475,1616.9341842263698,16595.97,283933.26
2024-03-20,600519.SH,1611.598017579771,1621.3620671884407,1608.6366343166767,1617.5018615291992,15249.25,260454.39
2024-03-19,600519.SH,1611.2574111980734,1627.28483371463,1601.9001969897652,1616.0069779650812,23947.53,409370.13
2024-03-18,600519.SH,1622.610957254666,1627.1996821192051,1607.472895845876,1616.2340488862133,26055.01,444605.91
2024-03-15,600519.SH,1620.2456351595424,1639.073599036725,1619.7725707405175,1624.9668180614087,17833.58,306669.24
2024-03-14,600519.SH,1626.3954726068634,1641.3821534015651,1619.299506321493,1624.1531472606864,19404.79,333876.83
2024-03-13,600519.SH,1646.2357943407587,1653.833208910295,1627.4362143287176,1634.3902612883803,26499.54,458887.94
2024-03-12,600519.SH,1602.6854839253465,1654.8739506321492,1599.4308007224563,1650.994822396147,54226.54,939330.91
2024-03-11,600519.SH,1584.7658037326912,1607.35936038531,1583.0438492474414,1603.2058547862734,29895.09,504839.43
2024-03-08,600519.SH,1590.0262800722455,1595.816588561108,1580.0824659843468,1581.388123780855,22156.23,371067.85
2024-03-07,600519.SH,1589.496447922938,1598.768510535822,1587.6041902468394,1592.9308956050572,21599.12,363393.48
2024-03-06,600519.SH,1599.903865141481,1603.6883804936786,1587.6231128236002,1590.0168187838651,22142.48,372558.28
2024-03-05,600519.SH,1580.8015239012643,1605.580638169777,1576.8940118001206,1603.7829933774833,36238.37,610213.66
2024-03-04,600519.SH,1588.5503190848883,1590.433115472607,1580.0824659843468,1585.995771222155,26484.77,443440.1
2024-03-01,600519.SH,1598.9577363034316,1603.659996628537,1586.3553001806142,1594.2838598434678,26867.96,452684.54
2024-02-29,600519.SH,1590.9629476219145,1605.1075737507526,1588.7395448524985,1603.6883804936786,24758.33,418491.8
2024-02-28,600519.SH,1597.9359171583385,1605.173802769416,1583.8291361830222,1590.9629476219145,31867.31,537131.28
2024-02-27,600519.SH,1592.334834437086,1601.7204325105358,1587.6041902468394,1598.484671884407,22079.85,371847.84
2024-02-26,600519.SH,1615.9880553883204,1616.688190728477,1594.246014689946,1603.6694579169175,27318.32,462559.44
2024-02-23,600519.SH,1618.9305160746535,1631.485645755569,1608.4379472606863,1621.7499800120409,27305.89,467070.7
2024-02-22,600519.SH,1615.5149909692957,1630.1894492474414,1608.9204729680914,1625.808872727273,22793.61,390598.47
2024-02-21,600519.SH,1576.2695667670075,1637.7490186634557,1572.4661288380494,1625.1276599638772,46154.07,786878.41
2024-02-20,600519.SH,1605.921244551475,1605.921244551475,1567.3191879590609,1580.0351595424445,34470.07,575526.69
2024-02-19,600519.SH,1644.2489237808547,1644.305691511138,1597.065478627333,1604.09521589404,36977.44,628827.8
2024-02-08,600519.SH,1627.3510627332932,1632.0722456351596,1594.2270921131849,1614.0957977122216,46756.54,795343.8
2024-02-07,600519.SH,1590.4709606261288,1622.2230444310655,1572.09713859121,1618.816980614088,52601.07,889960.69
2024-02-06,600519.SH,1542.1994673088502,1594.6812339554483,1538.500103552077,1585.7119325707406,52472.04,874064.66
2024-02-05,600519.SH,1510.021625526791,1549.2292045755569,1509.312028898254,1542.1994673088502,53130.36,859068.31
2024-02-02,600519.SH,1527.9980734497292,1540.0896,1495.8296929560506,1510.021625526791,39382.02,633669.12
2024-02-01,600519.SH,1519.0098494882602,1536.409158819988,1514.752269717038,1523.2958131246237,26485.15,427229.86
2024-01-31,600519.SH,1526.1058157736304,1532.7003337748345,1512.0368799518365,1518.4516334738112,29649.12,477010.49
2024-01-30,600519.SH,1561.093660204696,1561.093660204696,1523.2674292594822,1526.1058157736304,30866.33,501078.45
2024-01-29,600519.SH,1551.935133052378,1571.1226258880192,1551.9256717639976,1561.112582781457,31420.68,518901.49
2024-01-26,600519.SH,1542.5306124021672,1555.5304226369656,1535.567104154124,1549.1156691149909,26954.75,440211.19
2024-01-25,600519.SH,1539.1813163154725,1552.5974232390126,1534.6209753160747,1549.7590367248645,31205.8,509450.82
2024-01-24,600519.SH,1541.2438771824202,1545.823140758579,1517.1743595424443,1538.4054906682725,33216.35,537360.37
2024-01-23,600519.SH,1544.0917249849488,1551.603987959061,1522.3213004214329,1531.7825888019263,34834.9,565945.71
2024-01-22,600519.SH,1541.2438771824202,1554.4896809151114,1531.6690533413607,1553.543552077062,46945.89,767829.78
2024-01-19,600519.SH,1522.1983036724864,1549.768498013245,1514.6387342564722,1546.9206502107163,46378.43,755014.44
2024-01-18,600519.SH,1489.2067910897051,1525.9165900060204,1471.750714027694,1524.0905613485852,60439.81,956634.95
2024-01-17,600519.SH,1542.1900060204696,1547.3747920529802,1492.045177603853,1492.045177603853,51632.76,825173.56
2024-01-16,600519.SH,1550.2321011438892,1558.274196267309,1537.40259409994,1551.1120009632752,25903.14,423604.3
2024-01-15,600519.SH,1546.9206502107163,1565.8148431065624,1546.4002793497891,1551.6512944009633,17854.03,293120.23
2024-01-12,600519.SH,1551.6229105358218,1562.3047051173992,1551.0836170981338,1554.5464486453943,11603.24,190808.46
2024-01-11,600519.SH,1551.7459072847682,1568.624845755569,1549.8158044551474,1557.8673608669476,16440.55,270876.45
2024-01-10,600519.SH,1552.6920361228176,1570.062961589404,1549.7590367248645,1553.070487658037,17350.67,285612.07
2024-01-09,600519.SH,1552.606884527393,1563.3076016857317,1546.9868792293798,1552.5974232390126,24412.04,400982.65
2024-01-08,600519.SH,1571.52,1572.4661288380494,1551.660755689344,1555.4263484647804,25586.2,421191.86
2024-01-05,600519.SH,1571.8322225165562,1588.228635279952,1563.108914629741,1573.7528640577964,20242.86,337315.56
2024-01-04,600519.SH,1601.7961228175798,1601.7961228175798,1573.3460286574357,1579.0890307043949,21551.07,360397.01
2024-01-03,600519.SH,1590.5466509331727,1603.896528838049,1586.0241550872968,1602.7422516556292,20229.29,341140.07
2024-01-02,600519.SH,1622.610957254666,1625.6291082480434,1587.698803130644,1594.2365534015653,32156.44,544008.25
2023-12-29,600519.SH,1627.3416014449128,1655.3280924744129,1627.3416014449128,1633.018374473209,27538.68,476885.75
2023-12-28,600519.SH,1580.9718270921132,1634.901170860927,1577.2535407585792,1632.0627843467792,38338.06,653740.14
2023-12-27,600519.SH,1578.1429018663457,1586.7999807344977,1571.52,1577.2535407585792,16055.5,267922.14
2023-12-26,600519.SH,1582.4004816375675,1584.6711908488862,1568.2085490668271,1580.0351595424445,14771.26,245717.73
2023-12-25,600519.SH,1580.9812883804937,1588.1718675496688,1578.1429018663457,1581.927417218543,12471.06,208601.44
2023-12-22,600519.SH,1579.7513208910295,1588.6449319686935,1568.6910747742324,1580.6501432871764,21666.84,361323.83
2023-12-21,600519.SH,1551.660755689344,1582.2301784467188,1551.660755689344,1580.0351595424445,29011.68,482782.79
2023-12-20,600519.SH,1568.681613485852,1570.5738711619506,1554.4896809151114,1560.9138957254663,23092.03,381613.32
2023-12-19,600519.SH,1557.3413606261288,1571.2498687537627,1538.7187381095723,1566.6947621914508,22206.76,370605.76
2023-12-18,600519.SH,1533.9578567128235,1555.77934256472,1529.2811559301624,1554.535340156532,19897.34,329219.48
2023-12-15,600519.SH,1541.6557062010836,1569.285654425045,1537.7085707405176,1538.6345574954846,37092.51,614079.17
2023-12-14,600519.SH,1558.2392871763998,1561.8964671884405,1529.2998627332931,1530.1229620710417,40672.15,670324.01
2023-12-13,600519.SH,1594.9607417218542,1595.4284118001203,1549.9334665863937,1552.6646598434677,38788.7,648080.75
2023-12-12,600519.SH,1578.4800481637567,1599.422314268513,1575.1128236002407,1599.422314268513,21010.66,356430.59
2023-12-11,600519.SH,1580.724864539434,1593.819626730885,1549.858639373871,1588.2075857916916,36830.98,617281.02
2023-12-08,600519.SH,1590.078266104756,1598.346673088501,1582.8013196869356,1594.6801396748947,26288.01,447416.01
2023-12-07,600519.SH,1593.819626730885,1598.5711547260685,1578.199446116797,1590.078266104756,25041.5,424917.09
2023-12-06,600519.SH,1592.538210716436,1608.2893389524384,1591.1352004816376,1592.8842865743527,23851.29,407800.3
2023-12-05,600519.SH,1635.7041589403973,1635.7976929560507,1597.5796941601443,1598.496327513546,29903.01,516898.33
2023-12-04,600519.SH,1646.4605707405176,1647.9103479831426,1632.4304683925343,1637.5093654425043,18440.47,323310.21
2023-12-01,600519.SH,1673.6134954846475,1673.9782781456954,1634.9745936183022,1646.4605707405176,33051.31,583085.01
2023-11-30,600519.SH,1661.8375629139073,1678.7110993377482,1656.5622444310654,1675.6618904274533,21353.42,381751.35
2023-11-29,600519.SH,1653.6813967489463,1661.164118001204,1644.3279951836244,1659.9575291992776,17149.33,303417.56
2023-11-28,600519.SH,1647.1340156532208,1659.1811968693555,1644.3279951836244,1654.6541505117398,14519.76,256290.57
2023-11-27,600519.SH,1658.638699578567,1658.638699578567,1641.5219747140277,1649.0046959662852,16260.74,286507.52
2023-11-24,600519.SH,1673.3235400361227,1673.3235400361227,1660.228777844672,1662.0994581577363,13085.4,232934.57
2023-11-23,600519.SH,1663.315400361228,1672.3881998795905,1656.487417218543,1670.517519566526,11549.64,205527.22
2023-11-22,600519.SH,1667.9921011438892,1678.32760987357,1665.4105623118603,1666.3178422636963,12664.57,226346.02
2023-11-21,600519.SH,1668.104341962673,1681.7416014449127,1655.645611077664,1674.258880192655,30098.45,538310.78
2023-11-20,600519.SH,1641.5219747140277,1655.0844069837449,1624.367836243227,1648.5370258880191,18608.04,326551.4
2023-11-17,600519.SH,1638.715954244431,1645.2633353401566,1625.527658037327,1640.044137266707,21713.63,379378.11
2023-11-16,600519.SH,1659.2934376881396,1661.164118001204,1646.2454425045153,1646.2454425045153,12557.57,221593.73
2023-11-15,600519.SH,1663.9701384708007,1667.608611679711,1652.746056592414,1658.2926237206502,18434.86,327123.03
2023-11-14,600519.SH,1649.9400361228174,1660.2194244431066,1646.208028898254,1651.1279181216134,12816.75,226396.4
2023-11-13,600519.SH,1657.6846526189042,1669.4699385912102,1643.3739482239614,1649.9400361228174,18369.95,324457.36
2023-11-10,600519.SH,1665.4199157134256,1672.3881998795905,1658.4516315472606,1661.0144635761587,16465.57,292838.07
2023-11-09,600519.SH,1674.3617676098734,1682.676941601445,1667.7114990969294,1678.1031282360022,12800.48,229199.68
2023-11-08,600519.SH,1668.6936062612883,1687.1665743527994,1667.5899048765802,1682.0596170981337,14545.67,261004.2
2023-11-07,600519.SH,1688.288982540638,1692.9656833232991,1668.7216664659843,1675.3532281757978,19581.59,351159.0
2023-11-06,600519.SH,1702.319084888621,1705.8640240818784,1684.659862733293,1694.8363636363636,25523.92,462410.24
2023-11-03,600519.SH,1664.905478627333,1697.5394966887418,1659.2934376881396,1694.1255051173991,30176.0,543311.69
2023-11-02,600519.SH,1678.935580975316,1678.935580975316,1661.2202384105958,1664.4378085490669,27907.64,498209.08
2023-11-01,600519.SH,1730.3792895845877,1730.3792895845877,1659.0970162552678,1665.8314653822997,93143.08,1674729.27
2023-10-31,600519.SH,1571.371462974112,1580.724864539434,1560.0070800722456,1575.6553208910293,19858.77,333580.47
2023-10-30,600519.SH,1561.0827212522577,1579.677283564118,1561.0827212522577,1572.306803130644,24086.42,405057.32
2023-10-27,600519.SH,1556.4060204695966,1582.4833040337146,1553.225863937387,1568.294193859121,34262.39,575479.55
2023-10-26,600519.SH,1559.2120409391932,1578.8541842263696,1554.5446935580974,1564.103869957857,22386.35,374141.89
2023-10-25,600519.SH,1562.1209488260083,1588.2075857916916,1559.2307477423235,1569.033112582781,36178.98,607541.71
2023-10-24,600519.SH,1541.4405779650813,1546.454001204094,1516.3828151715834,1536.7171101745937,29861.46,489480.76
2023-10-23,600519.SH,1524.5763949428056,1552.6646598434677,1516.7475978326308,1537.6805105358217,25234.23,413827.96
2023-10-20,600519.SH,1524.6044551475015,1547.9879590608066,1511.7435279951835,1538.6345574954846,45376.01,742139.08
2023-10-19,600519.SH,1590.078266104756,1590.106326309452,1520.8911547260686,1524.6044551475015,73492.37,1214692.18
2023-10-18,600519.SH,1607.6626610475616,1629.3625526791088,1606.1474099939796,1616.267790487658,20317.5,351198.75
2023-10-17,600519.SH,1626.5565322095122,1626.9680818783866,1605.0437086092716,1614.3971101745935,14945.23,257731.23
2023-10-16,600519.SH,1637.761907284768,1642.45731487056,1611.0766526189043,1618.0449367850692,20789.65,360360.46
2023-10-13,600519.SH,1656.3751763997593,1663.0441517158338,1625.7989066827213,1637.7806140878988,25027.88,438768.79
2023-10-12,600519.SH,1681.6480674292595,1681.956729680915,1662.286526189043,1670.517519566526,14865.07,265709.59
2023-10-11,600519.SH,1669.2548103552078,1669.2548103552078,1653.6813967489463,1663.5024683925346,21944.86,389656.86
2023-10-10,600519.SH,1667.608611679711,1682.6582347983142,1653.6813967489463,1655.5520770620108,20283.92,361555.72
2023-10-09,600519.SH,1680.7501408789883,1680.7501408789883,1650.7818422636965,1662.0994581577363,29762.68,527995.04
2023-09-28,600519.SH,1706.9770788681517,1706.9770788681517,1681.554533413606,1682.2560385310053,20537.84,370481.3
2023-09-27,600519.SH,1697.6423841059602,1714.946177001806,1686.2312341962672,1696.707043949428,20879.94,379187.61
2023-09-26,600519.SH,1709.8018061408789,1716.2369464178207,1695.865237808549,1698.5777242624924,15761.96,287085.24
2023-09-25,600519.SH,1728.040939193257,1728.508609271523,1708.4829765201684,1713.8985960264902,13979.13,256577.35
2023-09-22,600519.SH,1688.8782468392535,1730.3418759783262,1676.5130499698976,1729.4439494280552,34390.46,628783.26
2023-09-21,600519.SH,1700.457757977122,1704.1897652016858,1682.1063841059604,1682.1063841059604,19489.19,352148.68
2023-09-20,600519.SH,1704.1897652016858,1711.6724864539433,1700.4951715833834,1706.06044551475,12501.78,228158.39
2023-09-19,600519.SH,1704.376833232992,1710.737146297411,1691.095003010235,1708.810345574955,14989.5,272785.9
